x, y,count,not,nand,and,orn,or,andn,nor,xor
35,2,5,0,0,0,0,13,0,4,2
36,2,6,0,0,0,0,12,0,4,0
37,2,6,0,0,0,0,12,0,5,0
38,2,6,0,0,0,0,12,0,5,0
39,2,6,0,0,0,0,12,0,6,0
40,2,5,0,0,1,0,12,0,7,0
41,2,5,0,0,2,0,12,0,7,0
42,2,5,0,0,2,0,12,0,8,0
43,2,5,0,0,3,0,12,0,9,0
44,2,5,0,0,3,0,12,0,10,0
45,2,5,0,0,4,0,12,0,10,0
46,2,5,0,0,4,0,12,0,11,0
47,2,5,0,0,5,0,12,0,12,0
48,2,5,0,0,5,0,12,0,13,0
49,2,5,0,0,6,0,12,0,14,0
50,2,5,0,0,7,0,12,0,15,0
51,2,5,0,0,7,0,12,0,16,0
52,2,5,0,0,8,0,12,0,17,0
53,2,5,0,0,8,0,12,0,18,0
54,2,5,0,0,9,0,12,0,19,0
55,2,5,0,0,10,0,12,0,20,0
56,2,5,0,0,10,0,12,0,21,0
57,2,5,0,0,11,0,12,0,22,0
58,2,5,0,0,12,0,12,0,23,0
59,2,5,0,0,12,0,12,0,24,0
0,3,2,5,5,2,3,23,17,0,0
1,3,2,4,5,2,3,23,16,0,0
2,3,3,4,4,0,3,23,15,0,0
3,3,3,3,4,0,3,22,14,0,0
4,3,3,2,3,0,3,22,13,0,0
5,3,4,0,3,0,2,21,12,0,0
6,3,4,0,3,0,2,21,11,0,0
7,3,4,0,2,0,2,20,10,0,0
8,3,4,0,2,0,2,20,9,0,0
9,3,5,0,0,0,2,19,8,0,0
10,3,5,0,0,0,2,19,7,0,0
11,3,5,0,0,0,2,18,7,0,0
12,3,5,0,0,0,2,18,6,0,0
13,3,5,0,0,0,0,18,5,0,1
14,3,4,0,0,0,1,17,4,0,2
15,3,4,0,0,0,2,17,3,0,2
16,3,4,0,0,0,2,16,2,0,2
17,3,5,0,0,0,2,16,0,0,3
18,3,5,0,0,0,2,16,0,0,3
19,3,5,0,0,0,2,15,0,0,4
20,3,5,0,0,0,2,15,0,0,4
21,3,5,0,0,0,2,15,0,0,5
22,3,5,0,0,0,2,14,0,0,5
23,3,5,0,0,0,2,14,0,0,6
24,3,5,0,0,0,2,14,0,0,6
25,3,5,0,0,0,2,13,0,0,7
26,3,6,0,0,0,0,13,0,0,7
27,3,6,0,0,0,0,13,0,0,8
28,3,6,0,0,0,0,13,0,0,7
29,3,5,0,0,0,0,12,0,1,6
30,3,5,0,0,0,0,12,0,2,6
31,3,5,0,0,0,0,12,0,2,5
32,3,5,0,0,0,0,12,0,2,4
33,3,5,0,0,0,0,12,0,3,3
34,3,5,0,0,0,0,12,0,3,2
35,3,6,0,0,0,0,12,0,3,0
36,3,6,0,0,0,0,12,0,4,0
37,3,6,0,0,0,0,11,0,4,0
38,3,6,0,0,0,0,11,0,5,0
39,3,6,0,0,0,0,11,0,6,0
40,3,6,0,0,0,0,11,0,6,0
41,3,5,0,0,1,0,11,0,7,0
42,3,5,0,0,2,0,11,0,8,0
43,3,5,0,0,2,0,11,0,9,0
44,3,5,0,0,3,0,11,0,9,0
45,3,5,0,0,3,0,11,0,10,0
46,3,5,0,0,4,0,11,0,11,0
47,3,5,0,0,4,0,11,0,12,0
48,3,5,0,0,5,0,11,0,13,0
49,3,5,0,0,6,0,11,0,14,0
50,3,5,0,0,6,0,11,0,15,0
51,3,5,0,0,7,0,11,0,16,0
52,3,5,0,0,7,0,11,0,17,0
53,3,5,0,0,8,0,11,0,18,0
54,3,5,0,0,9,0,11,0,19,0
55,3,5,0,0,9,0,11,0,20,0
56,3,5,0,0,10,0,11,0,21,0
57,3,5,0,0,11,0,11,0,22,0
58,3,5,0,0,11,0,11,0,23,0
59,3,5,0,0,12,0,11,0,24,0
0,4,2,5,5,2,3,22,17,0,0
1,4,3,4,4,0,2,22,16,0,0
2,4,3,3,4,0,2,22,15,0,0
3,4,3,3,3,0,2,22,14,0,0
4,4,3,2,3,0,2,21,13,0,0
5,4,4,0,2,0,2,21,12,0,0
6,4,5,0,2,0,0,20,11,0,0
7,4,5,0,2,0,0,20,10,0,0
8,4,6,0,0,0,0,19,9,0,0
9,4,6,0,0,0,0,19,8,0,0
10,4,6,0,0,0,0,18,7,0,0
11,4,6,0,0,0,0,18,6,0,0
12,4,6,0,0,0,0,17,6,0,0
13,4,6,0,0,0,0,17,5,0,0
14,4,6,0,0,0,0,17,4,0,0
15,4,5,0,0,0,0,16,3,0,1
16,4,5,0,0,0,0,16,2,0,2
17,4,6,0,0,0,0,15,0,0,2
18,4,6,0,0,0,0,15,0,0,3
19,4,6,0,0,0,0,15,0,0,3
20,4,6,0,0,0,0,14,0,0,4
21,4,6,0,0,0,0,14,0,0,4
22,4,6,0,0,0,0,14,0,0,5
23,4,6,0,0,0,0,13,0,0,5
24,4,6,0,0,0,0,13,0,0,6
25,4,6,0,0,0,0,13,0,0,6
26,4,6,0,0,0,0,12,0,0,7
27,4,6,0,0,0,0,12,0,0,8
28,4,6,0,0,0,0,12,0,0,7
29,4,6,0,0,0,0,12,0,0,6
30,4,6,0,0,0,0,11,0,0,5
31,4,5,0,0,0,0,11,0,1,5
32,4,5,0,0,0,0,11,0,2,4
33,4,5,0,0,0,0,11,0,2,3
34,4,5,0,0,0,0,11,0,2,2
35,4,6,0,0,0,0,11,0,3,0
36,4,6,0,0,0,0,11,0,3,0
37,4,6,0,0,0,0,11,0,4,0
38,4,6,0,0,0,0,10,0,5,0
39,4,6,0,0,0,0,10,0,5,0
40,4,6,0,0,0,0,10,0,6,0
41,4,6,0,0,0,0,10,0,7,0
42,4,5,0,0,1,0,10,0,8,0
43,4,5,0,0,2,0,10,0,8,0
44,4,5,0,0,2,0,10,0,9,0
45,4,5,0,0,3,0,10,0,10,0
46,4,5,0,0,3,0,10,0,11,0
47,4,5,0,0,4,0,10,0,12,0
48,4,5,0,0,5,0,10,0,13,0
49,4,5,0,0,5,0,10,0,14,0
50,4,5,0,0,6,0,10,0,15,0
51,4,5,0,0,6,0,10,0,16,0
52,4,5,0,0,7,0,10,0,17,0
53,4,5,0,0,8,0,10,0,18,0
54,4,5,0,0,8,0,10,0,19,0
55,4,5,0,0,9,0,10,0,20,0
56,4,5,0,0,10,0,10,0,21,0
57,4,5,0,0,10,0,10,0,22,0
58,4,5,0,0,11,0,10,0,23,0
59,4,5,0,0,12,0,11,0,24,0
0,5,3,5,4,0,2,21,16,0,0
1,5,3,4,4,0,2,21,16,0,0
2,5,4,3,3,0,0,21,15,0,0
3,5,4,2,3,0,0,21,14,0,0
4,5,4,2,2,0,0,21,13,0,0
5,5,5,0,2,0,0,20,12,0,0
6,5,6,0,0,0,0,20,11,0,0
7,5,6,0,0,0,0,19,10,0,0
8,5,6,0,0,0,0,19,9,0,0
9,5,6,0,0,0,0,18,8,0,0
10,5,6,0,0,0,0,18,7,0,0
11,5,6,0,0,0,0,17,6,0,0
12,5,6,0,0,0,0,17,5,0,0
13,5,6,0,0,0,0,16,5,0,0
14,5,6,0,0,0,0,16,4,0,0
15,5,6,0,0,0,0,16,3,0,0
16,5,5,0,0,0,0,15,2,0,1
17,5,6,0,0,0,0,15,0,0,2
18,5,6,0,0,0,0,14,0,0,2
19,5,6,0,0,0,0,14,0,0,3
20,5,6,0,0,0,0,14,0,0,3
21,5,6,0,0,0,0,13,0,0,4
22,5,6,0,0,0,0,13,0,0,4
23,5,6,0,0,0,0,13,0,0,5
24,5,6,0,0,0,0,12,0,0,5
25,5,6,0,0,0,0,12,0,0,6
26,5,6,0,0,0,0,12,0,0,7
27,5,6,0,0,0,0,11,0,0,7
28,5,6,0,0,0,0,11,0,0,7
29,5,6,0,0,0,0,11,0,0,6
30,5,6,0,0,0,0,11,0,0,5
31,5,6,0,0,0,0,10,0,0,4
32,5,6,0,0,0,0,10,0,0,4
33,5,5,0,0,0,0,10,0,1,3
34,5,5,0,0,0,0,10,0,2,2
35,5,6,0,0,0,0,10,0,2,0
36,5,6,0,0,0,0,10,0,3,0
37,5,6,0,0,0,0,10,0,4,0
38,5,6,0,0,0,0,10,0,4,0
39,5,6,0,0,0,0,9,0,5,0
40,5,6,0,0,0,0,9,0,6,0
41,5,6,0,0,0,0,9,0,7,0
42,5,6,0,0,0,0,9,0,7,0
43,5,5,0,0,1,0,9,0,8,0
44,5,5,0,0,2,0,9,0,9,0
45,5,5,0,0,2,0,9,0,10,0
46,5,5,0,0,3,0,9,0,11,0
47,5,5,0,0,4,0,9,0,12,0
48,5,5,0,0,4,0,9,0,13,0
49,5,5,0,0,5,0,9,0,14,0
50,5,5,0,0,5,0,9,0,15,0
51,5,5,0,0,6,0,9,0,16,0
52,5,5,0,0,7,0,9,0,17,0
53,5,5,0,0,7,0,9,0,18,0
54,5,5,0,0,8,0,9,0,19,0
55,5,5,0,0,9,0,9,0,20,0
56,5,5,0,0,9,0,9,0,21,0
57,5,5,0,0,10,0,9,0,22,0
58,5,5,0,0,11,0,10,0,23,0
59,5,5,0,0,12,0,10,0,24,0
0,6,4,5,4,0,0,21,16,0,0
1,6,4,4,3,0,0,20,15,0,0
2,6,4,3,3,0,0,20,15,0,0
3,6,4,2,2,0,0,20,14,0,0
4,6,5,0,2,0,0,20,13,0,0
5,6,6,0,0,0,0,20,12,0,0
6,6,6,0,0,0,0,19,11,0,0
7,6,6,0,0,0,0,19,10,0,0
8,6,6,0,0,0,0,18,9,0,0
9,6,6,0,0,0,0,18,8,0,0
10,6,6,0,0,0,0,17,7,0,0
11,6,6,0,0,0,0,17,6,0,0
12,6,6,0,0,0,0,16,5,0,0
13,6,6,0,0,0,0,16,4,0,0
14,6,6,0,0,0,0,15,4,0,0
15,6,6,0,0,0,0,15,3,0,0
16,6,6,0,0,0,0,15,2,0,0
17,6,6,0,0,0,0,14,0,0,1
18,6,6,0,0,0,0,14,0,0,2
19,6,6,0,0,0,0,13,0,0,2
20,6,6,0,0,0,0,13,0,0,3
21,6,6,0,0,0,0,13,0,0,3
22,6,6,0,0,0,0,12,0,0,4
23,6,6,0,0,0,0,12,0,0,4
24,6,6,0,0,0,0,12,0,0,5
25,6,6,0,0,0,0,11,0,0,6
26,6,6,0,0,0,0,11,0,0,6
27,6,6,0,0,0,0,11,0,0,7
28,6,6,0,0,0,0,10,0,0,7
29,6,6,0,0,0,0,10,0,0,6
30,6,6,0,0,0,0,10,0,0,5
31,6,6,0,0,0,0,10,0,0,4
32,6,6,0,0,0,0,9,0,0,3
33,6,6,0,0,0,0,9,0,0,3
34,6,5,0,0,0,0,9,0,1,2
35,6,6,0,0,0,0,9,0,2,0
36,6,6,0,0,0,0,9,0,3,0
37,6,6,0,0,0,0,9,0,3,0
38,6,6,0,0,0,0,9,0,4,0
39,6,6,0,0,0,0,9,0,5,0
40,6,6,0,0,0,0,8,0,6,0
41,6,6,0,0,0,0,8,0,6,0
42,6,6,0,0,0,0,8,0,7,0
43,6,6,0,0,0,0,8,0,8,0
44,6,5,0,0,1,0,8,0,9,0
45,6,5,0,0,2,0,8,0,10,0
46,6,5,0,0,3,0,8,0,11,0
47,6,5,0,0,3,0,8,0,12,0
48,6,5,0,0,4,0,8,0,13,0
49,6,5,0,0,4,0,8,0,14,0
50,6,5,0,0,5,0,8,0,15,0
51,6,5,0,0,6,0,8,0,16,0
52,6,5,0,0,6,0,8,0,17,0
53,6,5,0,0,7,0,8,0,18,0
54,6,5,0,0,8,0,8,0,19,0
55,6,5,0,0,8,0,8,0,20,0
56,6,5,0,0,9,0,8,0,21,0
57,6,5,0,0,10,0,9,0,22,0
58,6,5,0,0,11,0,9,0,23,0
59,6,5,0,0,11,0,9,0,24,0
0,7,4,4,4,0,0,20,15,0,0
1,7,4,4,3,0,0,20,15,0,0
2,7,4,3,2,0,0,19,14,0,0
3,7,4,2,2,0,0,19,14,0,0
4,7,5,1,0,0,0,19,13,0,0
5,7,6,0,0,0,0,19,12,0,0
6,7,6,0,0,0,0,19,11,0,0
7,7,6,0,0,0,0,18,10,0,0
8,7,6,0,0,0,0,18,9,0,0
9,7,6,0,0,0,0,17,8,0,0
10,7,6,0,0,0,0,17,7,0,0
11,7,6,0,0,0,0,16,6,0,0
12,7,6,0,0,0,0,16,5,0,0
13,7,6,0,0,0,0,15,4,0,0
14,7,6,0,0,0,0,15,3,0,0
15,7,6,0,0,0,0,14,3,0,0
16,7,6,0,0,0,0,14,2,0,0
17,7,7,0,0,0,0,14,0,0,0
18,7,6,0,0,0,0,13,0,0,1
19,7,6,0,0,0,0,13,0,0,2
20,7,6,0,0,0,0,12,0,0,2
21,7,6,0,0,0,0,12,0,0,3
22,7,6,0,0,0,0,12,0,0,3
23,7,6,0,0,0,0,11,0,0,4
24,7,6,0,0,0,0,11,0,0,5
25,7,6,0,0,0,0,11,0,0,5
26,7,6,0,0,0,0,10,0,0,6
27,7,6,0,0,0,0,10,0,0,6
28,7,6,0,0,0,0,10,0,0,6
29,7,6,0,0,0,0,9,0,0,6
30,7,6,0,0,0,0,9,0,0,5
31,7,6,0,0,0,0,9,0,0,4
32,7,6,0,0,0,0,9,0,0,3
33,7,6,0,0,0,0,8,0,0,2
34,7,5,0,0,0,0,8,0,1,2
35,7,6,0,0,0,0,8,0,2,0
36,7,6,0,0,0,0,8,0,2,0
37,7,6,0,0,0,0,8,0,3,0
38,7,6,0,0,0,0,8,0,4,0
39,7,6,0,0,0,0,8,0,5,0
40,7,6,0,0,0,0,8,0,5,0
41,7,6,0,0,0,0,7,0,6,0
42,7,6,0,0,0,0,7,0,7,0
43,7,6,0,0,0,0,7,0,8,0
44,7,5,0,0,1,0,7,0,9,0
45,7,5,0,0,2,0,7,0,10,0
46,7,5,0,0,2,0,7,0,11,0
47,7,5,0,0,3,0,7,0,12,0
48,7,5,0,0,3,0,7,0,13,0
49,7,5,0,0,4,0,7,0,14,0
50,7,5,0,0,5,0,7,0,15,0
51,7,5,0,0,5,0,7,0,16,0
52,7,5,0,0,6,0,7,0,17,0
53,7,5,0,0,7,0,7,0,18,0
54,7,5,0,0,7,0,7,0,19,0
55,7,5,0,0,8,0,7,0,20,0
56,7,5,0,0,9,0,8,0,21,0
57,7,5,0,0,10,0,8,0,22,0
58,7,5,0,0,10,0,8,0,23,0
59,7,5,0,0,11,0,8,0,24,0
0,8,4,4,3,0,0,19,15,0,0
1,8,4,3,3,0,0,19,14,0,0
2,8,4,3,2,0,0,19,14,0,0
3,8,5,2,0,0,0,18,13,0,0
4,8,5,2,0,0,0,18,13,0,0
5,8,6,0,0,0,0,18,12,0,0
6,8,6,0,0,0,0,18,11,0,0
7,8,6,0,0,0,0,18,10,0,0
8,8,6,0,0,0,0,17,9,0,0
9,8,6,0,0,0,0,17,8,0,0
10,8,6,0,0,0,0,16,7,0,0
11,8,6,0,0,0,0,16,6,0,0
12,8,6,0,0,0,0,15,5,0,0
13,8,6,0,0,0,0,15,4,0,0
14,8,6,0,0,0,0,14,3,0,0
15,8,6,0,0,0,0,14,2,0,0
16,8,6,0,0,0,0,13,2,0,0
17,8,7,0,0,0,0,13,0,0,0
18,8,7,0,0,0,0,13,0,0,0
19,8,6,0,0,0,0,12,0,0,1
20,8,6,0,0,0,0,12,0,0,2
21,8,6,0,0,0,0,11,0,0,2
22,8,6,0,0,0,0,11,0,0,3
23,8,6,0,0,0,0,11,0,0,4
24,8,6,0,0,0,0,10,0,0,4
25,8,6,0,0,0,0,10,0,0,5
26,8,6,0,0,0,0,10,0,0,6
27,8,6,0,0,0,0,9,0,0,6
28,8,6,0,0,0,0,9,0,0,5
29,8,6,0,0,0,0,9,0,0,5
30,8,6,0,0,0,0,8,0,0,5
31,8,6,0,0,0,0,8,0,0,4
32,8,6,0,0,0,0,8,0,0,3
33,8,6,0,0,0,0,8,0,0,2
34,8,7,0,0,0,0,7,0,0,0
35,8,6,0,0,0,0,7,0,1,0
36,8,6,0,0,0,0,7,0,2,0
37,8,6,0,0,0,0,7,0,3,0
38,8,6,0,0,0,0,7,0,4,0
39,8,6,0,0,0,0,7,0,4,0
40,8,6,0,0,0,0,7,0,5,0
41,8,6,0,0,0,0,7,0,6,0
42,8,6,0,0,0,0,6,0,7,0
43,8,6,0,0,0,0,6,0,8,0
44,8,6,0,0,0,0,6,0,9,0
45,8,5,0,0,1,0,6,0,10,0
46,8,5,0,0,2,0,6,0,11,0
47,8,5,0,0,2,0,6,0,12,0
48,8,5,0,0,3,0,6,0,13,0
49,8,5,0,0,4,0,6,0,14,0
50,8,5,0,0,4,0,6,0,15,0
51,8,5,0,0,5,0,6,0,16,0
52,8,5,0,0,6,0,6,0,17,0
53,8,5,0,0,6,0,6,0,18,0
54,8,5,0,0,7,0,6,0,19,0
55,8,5,0,0,8,0,7,0,20,0
56,8,5,0,0,9,0,7,0,21,0
57,8,5,0,0,9,0,7,0,22,0
58,8,5,0,0,10,0,7,0,23,0
59,8,5,0,0,11,0,7,0,24,0
0,9,4,3,3,0,0,18,14,0,0
1,9,4,3,2,0,0,18,14,0,0
2,9,4,2,2,0,0,18,13,0,0
3,9,5,2,0,0,0,18,13,0,0
4,9,6,0,0,0,0,17,12,0,0
5,9,6,0,0,0,0,17,12,0,0
6,9,6,0,0,0,0,17,11,0,0
7,9,6,0,0,0,0,17,10,0,0
8,9,6,0,0,0,0,17,9,0,0
9,9,6,0,0,0,0,16,8,0,0
10,9,6,0,0,0,0,16,7,0,0
11,9,6,0,0,0,0,15,6,0,0
12,9,6,0,0,0,0,15,5,0,0
13,9,6,0,0,0,0,14,4,0,0
14,9,6,0,0,0,0,14,3,0,0
15,9,6,0,0,0,0,13,2,0,0
16,9,7,0,0,0,0,13,0,0,0
17,9,7,0,0,0,0,12,0,0,0
18,9,7,0,0,0,0,12,0,0,0
19,9,7,0,0,0,0,12,0,0,0
20,9,6,0,0,0,0,11,0,0,1
21,9,6,0,0,0,0,11,0,0,2
22,9,6,0,0,0,0,10,0,0,3
23,9,6,0,0,0,0,10,0,0,3
24,9,6,0,0,0,0,10,0,0,4
25,9,6,0,0,0,0,9,0,0,5
26,9,6,0,0,0,0,9,0,0,5
27,9,6,0,0,0,0,9,0,0,6
28,9,6,0,0,0,0,8,0,0,5
29,9,6,0,0,0,0,8,0,0,4
30,9,6,0,0,0,0,8,0,0,4
31,9,6,0,0,0,0,7,0,0,4
32,9,6,0,0,0,0,7,0,0,3
33,9,6,0,0,0,0,7,0,0,2
34,9,6,0,0,0,0,7,0,0,1
35,9,6,0,0,0,0,6,0,1,0
36,9,6,0,0,0,0,6,0,2,0
37,9,6,0,0,0,0,6,0,3,0
38,9,6,0,0,0,0,6,0,3,0
39,9,6,0,0,0,0,6,0,4,0
40,9,6,0,0,0,0,6,0,5,0
41,9,6,0,0,0,0,6,0,6,0
42,9,6,0,0,0,0,6,0,7,0
43,9,6,0,0,0,0,5,0,8,0
44,9,6,0,0,0,0,5,0,9,0
45,9,6,0,0,0,0,5,0,10,0
46,9,5,0,0,1,0,5,0,11,0
47,9,5,0,0,2,0,5,0,12,0
48,9,5,0,0,3,0,5,0,13,0
49,9,5,0,0,3,0,5,0,14,0
50,9,5,0,0,4,0,5,0,15,0
51,9,5,0,0,5,0,5,0,16,0
52,9,5,0,0,5,0,5,0,17,0
53,9,5,0,0,6,0,5,0,18,0
54,9,5,0,0,7,0,6,0,19,0
55,9,5,0,0,8,0,6,0,20,0
56,9,5,0,0,8,0,6,0,21,0
57,9,5,0,0,9,0,6,0,22,0
58,9,5,0,0,10,0,6,0,23,0
59,9,5,0,0,11,0,6,0,24,0
0,10,4,3,2,0,0,17,14,0,0
1,10,4,2,2,0,0,17,13,0,0
2,10,5,2,0,0,0,17,13,0,0
3,10,6,0,0,0,0,17,12,0,0
4,10,6,0,0,0,0,17,12,0,0
5,10,6,0,0,0,0,16,11,0,0
6,10,6,0,0,0,0,16,11,0,0
7,10,6,0,0,0,0,16,10,0,0
8,10,6,0,0,0,0,16,9,0,0
9,10,6,0,0,0,0,16,8,0,0
10,10,6,0,0,0,0,15,7,0,0
11,10,6,0,0,0,0,15,6,0,0
12,10,6,0,0,0,0,14,5,0,0
13,10,6,0,0,0,0,14,4,0,0
14,10,6,0,0,0,0,13,3,0,0
15,10,6,0,0,0,0,13,2,0,0
16,10,6,0,0,0,0,12,1,0,0
17,10,7,0,0,0,0,12,0,0,0
18,10,7,0,0,0,0,11,0,0,0
19,10,7,0,0,0,0,11,0,0,0
20,10,6,0,0,0,0,11,0,0,1
21,10,6,0,0,0,0,10,0,0,2
22,10,6,0,0,0,0,10,0,0,2
23,10,6,0,0,0,0,9,0,0,3
24,10,6,0,0,0,0,9,0,0,4
25,10,6,0,0,0,0,9,0,0,4
26,10,6,0,0,0,0,8,0,0,5
27,10,6,0,0,0,0,8,0,0,5
28,10,6,0,0,0,0,8,0,0,5
29,10,6,0,0,0,0,7,0,0,4
30,10,6,0,0,0,0,7,0,0,3
31,10,6,0,0,0,0,7,0,0,3
32,10,6,0,0,0,0,6,0,0,3
