x, y,count,not,nand,and,orn,or,andn,nor,xor
12,4,1,22,23,6,22,14,2,31,0
13,4,1,21,22,5,21,14,2,31,0
14,4,1,20,22,4,20,14,2,31,0
15,4,1,19,22,3,19,14,2,30,0
16,4,1,18,21,2,18,14,2,30,0
17,4,2,17,21,0,17,14,3,30,0
18,4,2,16,21,0,16,14,3,30,0
19,4,2,15,21,0,15,14,3,30,0
20,4,2,14,20,0,14,14,4,30,0
21,4,2,13,20,0,13,14,4,29,0
22,4,2,12,20,0,12,14,5,29,0
23,4,2,11,20,0,11,15,5,29,0
24,4,2,10,20,0,10,15,6,29,0
25,4,2,9,20,0,9,15,6,29,0
26,4,2,8,20,0,9,15,7,29,0
27,4,2,7,20,0,8,15,7,29,0
28,4,2,6,19,0,7,15,8,29,0
29,4,2,5,19,0,6,16,9,29,0
30,4,2,4,19,0,5,16,9,29,0
31,4,2,4,19,0,4,16,10,29,0
32,4,2,3,19,0,4,17,11,29,0
33,4,1,2,19,0,3,17,12,29,1
34,4,2,0,19,0,2,17,13,29,2
35,4,2,0,19,0,2,18,13,29,3
36,4,3,0,19,0,0,18,14,29,3
37,4,3,0,19,0,0,19,15,29,4
38,4,3,0,19,0,0,19,16,29,5
39,4,3,0,19,0,0,20,17,29,5
40,4,3,0,19,0,0,20,18,29,6
41,4,3,0,19,0,0,21,19,29,7
42,4,3,0,19,0,0,22,20,29,8
43,4,3,0,19,0,0,22,21,29,8
44,4,3,0,19,0,0,23,22,29,9
45,4,3,0,19,0,0,24,23,29,10
46,4,3,0,19,0,0,24,24,29,11
47,4,3,0,19,0,0,25,25,29,12
48,4,3,0,19,0,0,26,26,29,13
49,4,3,0,19,0,0,27,27,29,14
50,4,3,0,19,0,0,28,28,29,15
51,4,3,0,19,0,0,29,29,29,15
52,4,3,0,19,0,0,29,30,29,16
53,4,3,0,19,0,0,30,31,29,17
54,4,3,0,19,0,0,31,32,29,18
55,4,3,0,19,0,0,32,33,29,19
56,4,3,0,19,0,0,33,34,29,20
57,4,2,1,19,0,0,34,35,29,21
58,4,2,2,19,0,0,34,36,29,22
59,4,1,3,19,0,1,34,37,29,23
0,5,1,34,27,17,34,13,4,37,0
1,5,1,33,27,16,33,13,3,36,0
2,5,1,32,26,15,32,13,3,35,0
3,5,1,31,26,14,31,13,2,35,0
4,5,1,30,25,13,30,13,2,34,0
5,5,1,29,25,12,29,13,2,34,0
6,5,2,28,24,11,28,13,0,33,0
7,5,2,27,24,10,27,13,0,33,0
8,5,2,26,24,9,26,13,0,32,0
9,5,2,25,23,8,25,13,0,32,0
10,5,2,24,23,7,24,13,0,31,0
11,5,2,23,22,6,23,13,0,31,0
12,5,2,22,22,5,22,13,0,31,0
13,5,2,21,22,5,21,13,0,30,0
14,5,2,20,21,4,20,13,0,30,0
15,5,1,19,21,3,19,13,1,30,0
16,5,1,18,21,2,18,13,2,29,0
17,5,2,17,20,0,17,13,2,29,0
18,5,2,16,20,0,16,13,2,29,0
19,5,2,15,20,0,15,13,3,29,0
20,5,2,14,20,0,14,13,3,29,0
21,5,2,13,19,0,13,13,4,29,0
22,5,2,12,19,0,12,14,4,28,0
23,5,2,11,19,0,11,14,5,28,0
24,5,2,10,19,0,10,14,5,28,0
25,5,2,9,19,0,9,14,6,28,0
26,5,2,8,19,0,8,14,6,28,0
27,5,2,7,19,0,8,14,7,28,0
28,5,2,6,19,0,7,15,8,28,0
29,5,2,5,18,0,6,15,8,28,0
30,5,2,4,18,0,5,15,9,28,0
31,5,2,3,18,0,4,16,10,28,0
32,5,2,3,18,0,3,16,11,28,0
33,5,1,2,18,0,3,16,12,28,1
34,5,2,0,18,0,2,17,12,28,2
35,5,3,0,18,0,0,17,13,28,2
36,5,3,0,18,0,0,18,14,28,3
37,5,3,0,18,0,0,18,15,28,4
38,5,3,0,18,0,0,19,16,28,4
39,5,3,0,18,0,0,19,17,28,5
40,5,3,0,18,0,0,20,18,28,6
41,5,3,0,18,0,0,21,19,28,7
42,5,3,0,18,0,0,21,20,28,7
43,5,3,0,18,0,0,22,21,28,8
44,5,3,0,18,0,0,23,22,28,9
45,5,3,0,18,0,0,23,23,28,10
46,5,3,0,18,0,0,24,24,28,11
47,5,3,0,18,0,0,25,25,28,12
48,5,3,0,18,0,0,26,26,28,13
49,5,3,0,18,0,0,27,27,28,14
50,5,3,0,18,0,0,28,28,28,14
51,5,3,0,18,0,0,28,29,28,15
52,5,3,0,18,0,0,29,30,28,16
53,5,3,0,18,0,0,30,31,28,17
54,5,3,0,18,0,0,31,32,28,18
55,5,3,0,18,0,0,32,33,28,19
56,5,3,0,18,0,0,33,34,28,20
57,5,2,1,18,0,0,33,35,28,21
58,5,2,2,18,0,0,33,36,28,22
59,5,2,3,18,0,0,33,37,28,23
0,6,1,34,27,17,34,12,3,36,0
1,6,1,33,26,16,33,12,3,36,0
2,6,1,32,26,15,32,12,2,35,0
3,6,1,31,25,14,31,12,2,34,0
4,6,2,30,25,13,30,12,0,34,0
5,6,2,29,24,12,29,12,0,33,0
6,6,2,28,24,11,28,12,0,33,0
7,6,2,27,23,10,27,12,0,32,0
8,6,2,26,23,9,26,12,0,32,0
9,6,2,25,23,8,25,12,0,31,0
10,6,2,24,22,7,24,12,0,31,0
11,6,2,23,22,6,23,12,0,30,0
12,6,2,22,21,5,22,12,0,30,0
13,6,2,21,21,4,21,12,0,30,0
14,6,2,20,21,4,20,12,0,29,0
15,6,2,19,20,3,19,12,0,29,0
16,6,2,18,20,2,18,12,0,29,0
17,6,2,17,20,0,17,12,1,28,0
18,6,2,16,19,0,16,12,2,28,0
19,6,2,15,19,0,15,12,2,28,0
20,6,2,14,19,0,14,12,3,28,0
21,6,2,13,19,0,13,13,3,28,0
22,6,2,12,18,0,12,13,4,28,0
23,6,2,11,18,0,11,13,4,27,0
24,6,2,10,18,0,10,13,5,27,0
25,6,2,9,18,0,9,13,5,27,0
26,6,2,8,18,0,8,13,6,27,0
27,6,2,7,18,0,7,14,7,27,0
28,6,2,6,18,0,7,14,7,27,0
29,6,2,5,18,0,6,14,8,27,0
30,6,2,4,17,0,5,15,9,27,0
31,6,2,3,17,0,4,15,10,27,0
32,6,2,2,17,0,3,15,11,27,0
33,6,2,2,17,0,2,16,11,27,0
34,6,2,0,17,0,2,16,12,27,1
35,6,3,0,17,0,0,17,13,27,2
36,6,3,0,17,0,0,17,14,27,3
37,6,3,0,17,0,0,18,15,27,3
38,6,3,0,17,0,0,18,16,27,4
39,6,3,0,17,0,0,19,17,27,5
40,6,3,0,17,0,0,20,18,27,6
41,6,3,0,17,0,0,20,19,27,6
42,6,3,0,17,0,0,21,20,27,7
43,6,3,0,17,0,0,22,21,27,8
44,6,3,0,17,0,0,22,22,27,9
45,6,3,0,17,0,0,23,23,27,10
46,6,3,0,17,0,0,24,24,27,11
47,6,3,0,17,0,0,25,25,27,12
48,6,3,0,17,0,0,26,26,27,13
49,6,3,0,17,0,0,27,27,27,13
50,6,3,0,17,0,0,27,28,27,14
51,6,3,0,17,0,0,28,29,27,15
52,6,3,0,17,0,0,29,30,27,16
53,6,3,0,17,0,0,30,31,27,17
54,6,3,0,17,0,0,31,32,27,18
55,6,3,0,17,0,0,32,33,27,19
56,6,3,0,17,0,0,32,34,27,20
57,6,2,1,17,0,0,32,35,27,21
58,6,2,2,17,0,0,32,36,27,22
59,6,2,2,17,0,0,32,37,27,23
0,7,1,34,26,17,34,11,3,36,0
1,7,1,33,26,16,33,11,2,35,0
2,7,1,32,25,15,32,11,2,35,0
3,7,2,31,25,14,31,11,0,34,0
4,7,2,30,24,13,30,11,0,33,0
5,7,2,29,24,12,29,11,0,33,0
6,7,2,28,23,11,28,11,0,32,0
7,7,2,27,23,10,27,11,0,32,0
8,7,2,26,22,9,26,11,0,31,0
9,7,2,25,22,8,25,11,0,31,0
10,7,2,24,22,7,24,11,0,30,0
11,7,2,23,21,6,23,11,0,30,0
12,7,2,22,21,5,22,11,0,29,0
13,7,2,21,20,4,21,11,0,29,0
14,7,2,20,20,3,20,11,0,29,0
15,7,2,19,20,3,19,11,0,28,0
16,7,2,18,19,2,18,11,0,28,0
17,7,3,17,19,0,17,11,0,28,0
18,7,2,16,19,0,16,11,1,27,0
19,7,2,15,18,0,15,11,2,27,0
20,7,2,14,18,0,14,12,2,27,0
21,7,2,13,18,0,13,12,3,27,0
22,7,2,12,18,0,12,12,3,27,0
23,7,2,11,17,0,11,12,4,27,0
24,7,2,10,17,0,10,12,4,26,0
25,7,2,9,17,0,9,12,5,26,0
26,7,2,8,17,0,8,13,6,26,0
27,7,2,7,17,0,7,13,6,26,0
28,7,2,6,17,0,6,13,7,26,0
29,7,2,5,17,0,6,14,8,26,0
30,7,2,4,17,0,5,14,9,26,0
31,7,2,3,16,0,4,14,10,26,0
32,7,2,2,16,0,3,15,10,26,0
33,7,3,0,16,0,2,15,11,26,0
34,7,3,0,16,0,0,16,12,26,1
35,7,3,0,16,0,0,16,13,26,2
36,7,3,0,16,0,0,17,14,26,2
37,7,3,0,16,0,0,17,15,26,3
38,7,3,0,16,0,0,18,16,26,4
39,7,3,0,16,0,0,19,17,26,5
40,7,3,0,16,0,0,19,18,26,5
41,7,3,0,16,0,0,20,19,26,6
42,7,3,0,16,0,0,21,20,26,7
43,7,3,0,16,0,0,21,21,26,8
44,7,3,0,16,0,0,22,22,26,9
45,7,3,0,16,0,0,23,23,26,10
46,7,3,0,16,0,0,24,24,26,11
47,7,3,0,16,0,0,25,25,26,12
48,7,3,0,16,0,0,26,26,26,12
49,7,3,0,16,0,0,26,27,26,13
50,7,3,0,16,0,0,27,28,26,14
51,7,3,0,16,0,0,28,29,26,15
52,7,3,0,16,0,0,29,30,26,16
53,7,3,0,16,0,0,30,31,26,17
54,7,3,0,16,0,0,31,32,26,18
55,7,3,0,16,0,0,31,33,26,19
56,7,3,0,16,0,0,31,34,26,20
57,7,3,0,16,0,0,31,35,26,21
58,7,2,1,16,0,0,31,36,26,22
59,7,2,2,16,0,0,32,37,26,23
0,8,1,34,26,17,34,10,2,36,0
1,8,1,33,25,16,33,10,2,35,0
2,8,2,32,25,15,32,10,0,34,0
3,8,2,31,24,14,31,10,0,34,0
4,8,2,30,24,13,30,10,0,33,0
5,8,2,29,23,12,29,10,0,32,0
6,8,2,28,23,11,28,10,0,32,0
7,8,2,27,22,10,27,10,0,31,0
8,8,2,26,22,9,26,10,0,31,0
9,8,2,25,21,8,25,10,0,30,0
10,8,2,24,21,7,24,10,0,30,0
11,8,2,23,21,6,23,10,0,29,0
12,8,2,22,20,5,22,10,0,29,0
13,8,2,21,20,4,21,10,0,28,0
14,8,2,20,19,3,20,10,0,28,0
15,8,2,19,19,2,19,10,0,28,0
16,8,2,18,19,2,18,10,0,27,0
17,8,3,17,18,0,17,10,0,27,0
18,8,3,16,18,0,16,10,0,27,0
19,8,2,15,18,0,15,11,1,26,0
20,8,2,14,17,0,14,11,2,26,0
21,8,2,13,17,0,13,11,2,26,0
22,8,2,12,17,0,12,11,3,26,0
23,8,2,11,17,0,11,11,3,26,0
24,8,2,10,16,0,10,11,4,26,0
25,8,2,9,16,0,9,12,5,25,0
26,8,2,8,16,0,8,12,5,25,0
27,8,2,7,16,0,7,12,6,25,0
28,8,2,6,16,0,6,13,7,25,0
29,8,2,5,16,0,5,13,8,25,0
30,8,2,4,16,0,5,13,9,25,0
31,8,2,3,16,0,4,14,9,25,0
32,8,2,2,15,0,3,14,10,25,0
33,8,2,1,15,0,2,15,11,25,0
34,8,4,0,15,0,0,15,12,25,0
35,8,3,0,15,0,0,16,13,25,1
36,8,3,0,15,0,0,16,14,25,2
37,8,3,0,15,0,0,17,15,25,3
38,8,3,0,15,0,0,18,16,25,4
39,8,3,0,15,0,0,18,17,25,4
40,8,3,0,15,0,0,19,18,25,5
41,8,3,0,15,0,0,20,19,25,6
42,8,3,0,15,0,0,20,20,25,7
43,8,3,0,15,0,0,21,21,25,8
44,8,3,0,15,0,0,22,22,25,9
45,8,3,0,15,0,0,23,23,25,10
46,8,3,0,15,0,0,24,24,25,11
47,8,3,0,15,0,0,25,25,25,11
48,8,3,0,15,0,0,25,26,25,12
49,8,3,0,15,0,0,26,27,25,13
50,8,3,0,15,0,0,27,28,25,14
51,8,3,0,15,0,0,28,29,25,15
52,8,3,0,15,0,0,29,30,25,16
53,8,3,0,15,0,0,30,31,25,17
54,8,3,0,15,0,0,30,32,25,18
55,8,3,0,15,0,0,30,33,25,19
56,8,3,0,15,0,0,30,34,25,20
57,8,2,1,15,0,0,30,35,25,21
58,8,2,1,15,0,0,31,36,25,22
59,8,2,2,15,0,0,31,37,25,23
0,9,1,34,25,17,34,9,2,35,0
1,9,2,33,25,16,33,9,0,35,0
2,9,2,32,24,15,32,9,0,34,0
3,9,2,31,24,14,31,9,0,33,0
4,9,2,30,23,13,30,9,0,33,0
5,9,2,29,23,12,29,9,0,32,0
6,9,2,28,22,11,28,9,0,31,0
7,9,2,27,22,10,27,9,0,31,0
8,9,2,26,21,9,26,9,0,30,0
9,9,2,25,21,8,25,9,0,30,0
10,9,2,24,20,7,24,9,0,29,0
11,9,2,23,20,6,23,9,0,29,0
12,9,2,22,20,5,22,9,0,28,0
13,9,2,21,19,4,21,9,0,28,0
14,9,2,20,19,3,20,9,0,27,0
15,9,2,19,18,2,19,9,0,27,0
16,9,3,18,18,0,18,9,0,27,0
17,9,3,17,18,0,17,9,0,26,0
18,9,3,16,17,0,16,10,0,26,0
19,9,3,15,17,0,15,10,0,26,0
20,9,2,14,17,0,14,10,1,25,0
21,9,2,13,16,0,13,10,2,25,0
22,9,2,12,16,0,12,10,2,25,0
23,9,2,11,16,0,11,10,3,25,0
24,9,2,10,16,0,10,11,4,25,0
25,9,2,9,15,0,9,11,4,25,0
26,9,2,8,15,0,8,11,5,24,0
27,9,2,7,15,0,7,12,6,24,0
28,9,2,6,15,0,6,12,7,24,0
29,9,2,5,15,0,5,12,8,24,0
30,9,2,4,15,0,4,13,8,24,0
31,9,2,3,15,0,4,13,9,24,0
32,9,2,2,15,0,3,14,10,24,0
33,9,2,2,14,0,2,14,11,24,0
34,9,4,0,14,0,0,15,12,24,0
35,9,3,0,14,0,0,15,13,24,1
36,9,3,0,14,0,0,16,14,24,2
37,9,3,0,14,0,0,17,15,24,3
38,9,3,0,14,0,0,17,16,24,3
39,9,3,0,14,0,0,18,17,24,4
40,9,3,0,14,0,0,19,18,24,5
41,9,3,0,14,0,0,19,19,24,6
42,9,3,0,14,0,0,20,20,24,7
43,9,3,0,14,0,0,21,21,24,8
44,9,3,0,14,0,0,22,22,24,9
45,9,3,0,14,0,0,23,23,24,10
46,9,3,0,14,0,0,24,24,24,10
47,9,3,0,14,0,0,24,25,24,11
48,9,3,0,14,0,0,25,26,24,12
49,9,3,0,14,0,0,26,27,24,13
50,9,3,0,14,0,0,27,28,24,14
51,9,3,0,14,0,0,28,29,24,15
52,9,3,0,14,0,0,29,30,24,16
53,9,3,0,14,0,0,29,31,24,17
54,9,3,0,14,0,0,29,32,24,18
55,9,3,0,14,0,0,29,33,24,19
56,9,3,0,14,0,0,29,34,24,20
57,9,2,1,14,0,0,30,35,24,21
58,9,2,2,14,0,0,30,36,24,22
59,9,2,2,14,0,0,30,37,24,23
0,10,2,34,25,17,34,9,0,35,0
1,10,2,33,24,16,33,8,0,34,0
2,10,2,32,24,15,32,8,0,34,0
3,10,2,31,23,14,31,8,0,33,0
4,10,2,30,23,13,30,8,0,32,0
5,10,2,29,22,12,29,8,0,32,0
6,10,2,28,22,11,28,8,0,31,0
7,10,2,27,21,10,27,8,0,30,0
8,10,2,26,21,9,26,8,0,30,0
9,10,2,25,20,8,25,8,0,29,0
10,10,2,24,20,7,24,8,0,29,0
11,10,2,23,19,6,23,8,0,28,0
12,10,2,22,19,5,22,8,0,28,0
13,10,2,21,19,4,21,8,0,27,0
14,10,2,20,18,3,20,8,0,27,0
15,10,2,19,18,2,19,8,0,26,0
16,10,2,18,17,1,18,8,0,26,0
17,10,3,17,17,0,17,9,0,26,0
18,10,3,16,17,0,16,9,0,25,0
19,10,3,15,16,0,15,9,0,25,0
20,10,3,14,16,0,14,9,0,25,0
21,10,2,13,16,0,13,9,1,24,0
22,10,2,12,15,0,12,9,2,24,0
23,10,2,11,15,0,11,10,3,24,0
24,10,2,10,15,0,10,10,3,24,0
25,10,2,9,15,0,9,10,4,24,0
26,10,2,8,14,0,8,11,5,24,0
27,10,2,7,14,0,7,11,6,23,0
28,10,2,6,14,0,6,11,7,23,0
29,10,2,5,14,0,5,12,7,23,0
30,10,2,4,14,0,4,12,8,23,0
31,10,2,3,14,0,3,13,9,23,0
32,10,2,3,14,0,3,13,10,23,0
